"","Ref_Date","realGDP","gdpDelta","Participation rate (rate)","Unemployment rate (rate)","Composite.6","Composite.6 Sale","Composite.11","Composite.11 Sale","BC_Victoria","BC_Victoria Sale","BC_Vancouver","BC_Vancouver Sale","AB_Calgary","AB_Calgary Sale","AB_Edmonton","AB_Edmonton Sale","MB_Winnipeg","MB_Winnipeg Sale","ON_Hamilton","ON_Hamilton Sale","ON_Toronto","ON_Toronto Sale","X_Ottawa_Gatineau","X_Ottawa_Gatineau Sale","QC_Montreal","QC_Montreal Sale","QC_Quebec","QC_Quebec Sale","NS_Halifax","NS_Halifax Sale","Composite.6 HPIDelta","Composite.6 Sale Delta","Composite.6 Sale sAdj","Composite.6 Sale sAdjDelta","Composite.11 HPIDelta","Composite.11 Sale Delta","Composite.11 Sale sAdj","Composite.11 Sale sAdjDelta","BC_Victoria HPIDelta","BC_Victoria Sale Delta","BC_Victoria Sale sAdj","BC_Victoria Sale sAdjDelta","BC_Vancouver HPIDelta","BC_Vancouver Sale Delta","BC_Vancouver Sale sAdj","BC_Vancouver Sale sAdjDelta","AB_Calgary HPIDelta","AB_Calgary Sale Delta","AB_Calgary Sale sAdj","AB_Calgary Sale sAdjDelta","AB_Edmonton HPIDelta","AB_Edmonton Sale Delta","AB_Edmonton Sale sAdj","AB_Edmonton Sale sAdjDelta","MB_Winnipeg HPIDelta","MB_Winnipeg Sale Delta","MB_Winnipeg Sale sAdj","MB_Winnipeg Sale sAdjDelta","ON_Hamilton HPIDelta","ON_Hamilton Sale Delta","ON_Hamilton Sale sAdj","ON_Hamilton Sale sAdjDelta","ON_Toronto HPIDelta","ON_Toronto Sale Delta","ON_Toronto Sale sAdj","ON_Toronto Sale sAdjDelta","X_Ottawa_Gatineau HPIDelta","X_Ottawa_Gatineau Sale Delta","X_Ottawa_Gatineau Sale sAdj","X_Ottawa_Gatineau Sale sAdjDelta","QC_Montreal HPIDelta","QC_Montreal Sale Delta","QC_Montreal Sale sAdj","QC_Montreal Sale sAdjDelta","QC_Quebec HPIDelta","QC_Quebec Sale Delta","QC_Quebec Sale sAdj","QC_Quebec Sale sAdjDelta","NS_Halifax HPIDelta","NS_Halifax Sale Delta","NS_Halifax Sale sAdj","NS_Halifax Sale sAdjDelta"
"458",2014-02-15,1620325,0.00425856578495565,66.2,7.1,159.99,5990,160.41,7225,134.7,197,178.47,1734,174.34,262,173.18,334,194.84,220,145.97,285,154.67,2316,139.29,335,149.97,1306,173.53,199,135.69,37,0.00338664158043289,-0.102218225419664,9995.74982941938,-0.0388662526219323,0.00300131307446994,-0.127731498249427,12414.9200571231,-0.0715902294167758,0.00913994605933466,0.377622377622378,284.562300246578,0.374661699958515,0.00864699898270604,0.0810473815461346,2439.64111549111,0.156707812176685,0.0111355991184319,-0.393518518518518,415.411150753615,-0.264190049099766,0.00551587992800329,-0.315573770491803,550.770952435212,-0.289084797712664,0.00453701794184358,-0.45409429280397,484.224974523217,-0.389265065848318,-0.0045011252813203,-0.323040380047506,493.41917696486,-0.225495708897847,-0.000839793281653956,-0.23209549071618,4086.40836991778,-0.0828559477974844,-0.00804728671129462,-0.106666666666667,735.529921670418,-0.0240251197010583,0.00664518727345964,0.0883333333333334,2496.49201276217,-0.0695190743109845,-0.0169385905279855,0.275641025641026,501.156674429711,0.068904293825915,-0.0171664493698392,-0.177777777777778,54.0399244255179,-0.386831067525183
"459",2014-03-15,1622821,0.00154043170351637,66.2,7,159.98,7639,160.42,9412,135.27,217,179.62,2359,176.72,446,173.82,559,195.23,382,144.92,373,154.63,2765,138.48,380,147.24,1632,173.54,242,136.83,57,-6.25039064943156e-05,0.275292153589316,9489.9510393985,-0.0506013854540677,6.23402531014783e-05,0.302698961937716,12074.200628124,-0.0274443514280708,0.00423162583518955,0.101522842639594,253.297167550784,-0.109870958551792,0.0064436599988793,0.360438292964244,2483.47022188791,0.0179653909415207,0.0136514856028449,0.702290076335878,495.446331075944,0.192664978244165,0.00369557685644994,0.673652694610778,693.816065921638,0.259717969609613,0.0020016423732292,0.736363636363636,612.804555984592,0.265536864528679,-0.00719325888881284,0.308771929824561,519.460807944617,0.0527779060796654,-0.000258615116053518,0.193868739205527,3775.79981637125,-0.0760101598834536,-0.00581520568597893,0.134328358208955,588.982678366948,-0.199240355811298,-0.0182036407281455,0.249617151607963,2182.13639238338,-0.12591893696106,5.76269232985815e-05,0.21608040201005,412.91051155368,-0.176084979764961,0.00840150342692914,0.540540540540541,59.5835020036963,0.10258300020051
"460",2014-04-15,1626572,0.00231140711144362,66,7,160.94,9039,161.28,11073,133.88,236,180.52,2141,179.39,326,174.88,595,196,344,145.92,459,155.15,3494,139.49,512,148.37,2454,172.74,400,137.75,112,0.00600075009376178,0.183270061526378,9417.80176084452,-0.00760270292801712,0.00536092756514162,0.176476838079048,11891.491218958,-0.0151322157709077,-0.010275744806683,0.0875576036866359,238.122279336949,-0.0599094271782283,0.0050105778866496,-0.0924120389995761,2024.24907007248,-0.184911076351194,0.0151086464463557,-0.269058295964126,345.567896483658,-0.302511947695323,0.0060982625704753,0.0644007155635062,653.673242684176,-0.0578580191626694,0.0039440659734673,-0.099476439790576,454.415725884249,-0.258465490430076,0.00690035881865847,0.230563002680965,524.84396147211,0.010362963760044,0.00336286619672777,0.263652802893309,4402.07605936926,0.165865849212286,0.00729347198151364,0.347368421052632,696.993376879381,0.183385186830809,0.0076745449606086,0.503676470588235,2363.38996492088,0.0830624397128237,-0.0046098882102108,0.652892561983471,486.885739491649,0.179155593931523,0.00672367170942034,0.964912280701754,94.0399623776387,0.578288607000724
"461",2014-05-15,1634619,0.00494721414115085,66,7,162.16,13084,162.5,16375,133.79,320,180.47,2600,181.29,579,175.85,1073,195.51,253,148.8,669,157.16,4545,139.5,744,149.16,4489,175.54,976,142.07,127,0.00758046476947927,0.447505255006085,9762.86848546503,0.036639837340297,0.00756448412698418,0.478822360697191,12525.5958733467,0.0533242334971216,-0.000672243800418304,0.35593220338983,277.956567210562,0.167285009972741,-0.000276977620208396,0.214385801027557,2219.91255520633,0.0966597875857425,0.0105914487987067,0.776073619631902,483.273133466846,0.398489669857683,0.00554666056724606,0.803361344537815,942.156544670396,0.441326465806712,-0.00250000000000006,-0.26453488372093,263.822920759257,-0.419423876130423,0.0197368421052633,0.457516339869281,615.644907405575,0.173005602805796,0.0129552046406702,0.300801373783629,4403.7603679255,0.000382616868387808,7.16897268620009e-05,0.453125,694.78701871614,-0.00316553677040621,0.00532452652153403,0.829258353708231,2380.79066362923,0.00736260158781166,0.016209331943962,1.44,526.042737937605,0.0804233832907895,0.0313611615245009,0.133928571428571,88.0208161045136,-0.0640062599020818
"462",2014-06-15,1640653,0.00369138007083003,66,7,163.57,17183,163.98,21285,136.17,464,178.75,3899,182.89,442,177.82,1069,194.42,486,153.39,837,159.43,5954,140.22,952,153.27,5740,174.9,1246,140.36,196,0.00869511593487915,0.313283399571996,9863.30649600779,0.0102877561745598,0.00910769230769226,0.299847328244275,12376.4055225325,-0.0119108385998346,0.0177890724269376,0.45,352.528841121447,0.268287504984164,-0.00953066991743778,0.499615384615385,2999.56058943851,0.351206642083123,0.00882563847978379,-0.236614853195164,357.259122566981,-0.260751120170659,0.0112027295990902,-0.00372786579683126,852.691224410279,-0.0949580202634122,-0.00557516239578537,0.920948616600791,387.484251695378,0.468728534201028,0.0308467741935483,0.251121076233184,579.958679566219,-0.057965602265344,0.0144438788495802,0.31001100110011,4076.61205943416,-0.0742883992676145,0.00516129032258061,0.279569892473118,571.83041219715,-0.176970212751232,0.0275543041029767,0.278681220761862,2099.00474949279,-0.118358122972007,-0.00364589267403437,0.276639344262295,377.608675615114,-0.282171108196341,-0.0120363201238824,0.543307086614173,137.77320571161,0.56523435942723
"463",2014-07-15,1643009,0.00143601358727286,66,7,165.33,14716,165.84,19335,140.9,497,179.16,3462,183.99,875,179.59,1445,194.21,1275,155.87,873,162.35,6498,143.03,1127,154.07,2560,177.63,529,141.36,194,0.0107599193006054,-0.143572135249956,11714.2943971949,0.187664035578361,0.0113428466886207,-0.0916138125440451,14868.0800154752,0.201324567816265,0.0347359917749872,0.0711206896551724,375.524845360649,0.0652315542922628,0.00229370629370629,-0.112080020518082,2845.5015394778,-0.0513605394413937,0.00601454426157821,0.979638009049774,675.050494760705,0.889526262927386,0.00995388595208646,0.351730589335828,1018.12376193667,0.194012243577161,-0.00108013578849897,1.62345679012346,760.522676953255,0.962718932771343,0.0161679379359803,0.043010752688172,622.981721775599,0.0741829439324193,0.0183152480712538,0.091367148135707,4567.24376336398,0.12035280688394,0.0200399372414777,0.183823529411765,670.538327766443,0.172617463961082,0.00521954720427997,-0.554006968641115,2603.08633020949,0.240152663226941,0.0156089193825042,-0.575441412520064,464.18564120216,0.229276950393195,0.00712453690510118,-0.0102040816326531,143.525436678445,0.0417514489637074
"464",2014-08-15,1642125,-0.000538037223168031,65.8,7,166.64,15027,167.12,19236,141.38,574,180.63,4454,185.41,583,180.59,1194,197.78,1115,156.61,937,164.37,6771,145.22,1046,153.06,1954,177.9,389,142.04,219,0.0079235468457024,0.0211334601793967,12490.7528003832,0.0662829852879807,0.00771828268210317,-0.00512024825446078,15320.1017643346,0.0304021600898636,0.00340667139815465,0.154929577464789,438.459306418678,0.16759067165739,0.00820495646349628,0.286539572501444,3789.43545588515,0.331728485580287,0.0077178107505842,-0.333714285714286,474.990224619345,-0.29636341532092,0.00556823876607826,-0.173702422145329,830.824546663998,-0.183965076030045,0.0183821636372998,-0.125490196078431,685.253150790977,-0.0989707847553166,0.00474754603194971,0.0733104238258877,655.979342666232,0.0529672376206869,0.0124422543886664,0.0420129270544782,4594.35882074385,0.00593685355648654,0.0153114731175277,-0.0718722271517303,651.408712509928,-0.0285287424512106,-0.00655546180307642,-0.23671875,2419.01943091133,-0.0707110237420908,0.00152001351123121,-0.264650283553875,452.425024874894,-0.0253360192202595,0.00481041312959807,0.128865979381443,171.292969729775,0.193467678579793
"465",2014-09-15,1649074,0.00423171195859018,65.9,6.9,167.34,10514,167.64,13741,138.84,372,182.2,2844,187.42,544,180.6,1166,198.81,752,156.05,668,165.48,4935,143.56,637,151.74,1429,178.25,269,143.01,125,0.00420067210753738,-0.300326079723165,11164.9251945033,-0.106144731792249,0.00311153662039243,-0.28566229985444,14122.4391788494,-0.0781758896845789,-0.0179657660206535,-0.35191637630662,357.547861742669,-0.184535813224928,0.00869180091900557,-0.361472833408172,2853.62378656875,-0.24695279289242,0.0108408392211854,-0.0668953687821612,481.334400531461,0.0133564346870505,5.53740517192924e-05,-0.0234505862646566,1007.26350222802,0.212366084117848,0.00520780665385789,-0.325560538116592,572.630353717052,-0.164352103954467,-0.00357576144562932,-0.287086446104589,655.442763722713,-0.0008179814646877,0.00675305712721297,-0.271156402303943,4722.58142585397,0.0279087050256475,-0.0114309323784603,-0.391013384321224,593.046201603618,-0.0895943050583941,-0.00862406899255186,-0.268679631525077,2058.12126833863,-0.14919192378572,0.00196739741427776,-0.308483290488432,403.502125878056,-0.108134820814489,0.00682906223598989,-0.429223744292237,132.220605994854,-0.228102553167008
"466",2014-10-15,1654674,0.00339584518341818,65.9,6.6,167.77,10692,167.99,13942,138.62,344,184.31,2835,188.35,540,179.83,896,198.04,1026,157.38,653,165.08,5007,142.98,661,152.16,1526,178.55,331,141.82,123,0.00256961874028927,0.016929807875214,11959.8962317448,0.0712025404015215,0.00208780720591761,0.0146277563496107,15246.8214926054,0.0796167219781603,-0.00158455776433308,-0.0752688172043011,363.177460794038,0.015745022285774,0.0115806805708014,-0.00316455696202533,3013.20620153627,0.0559227238427957,0.00496211716999251,-0.00735294117647056,544.429292137721,0.131083279185104,-0.00426356589147281,-0.23156089193825,868.809290569952,-0.13745580114023,-0.00387304461546201,0.36436170212766,921.125468219764,0.608586520502387,0.00852290932393451,-0.0224550898203593,643.741693007322,-0.0178521624816372,-0.00241721053903776,0.0145896656534954,4974.78298221412,0.0534033261934805,-0.00404012259682374,0.0376766091051806,708.864892998671,0.195294550545766,0.00276789244760778,0.0678796361091671,2127.47786846087,0.0336989861526615,0.00168302945301546,0.230483271375465,467.684797470441,0.159064023399424,-0.00832109642682333,-0.016,144.16395605629,0.0903289617497327
"467",2014-11-15,1650730,-0.00238355108015231,65.8,6.7,167.2,10259,167.51,13029,138.19,454,184.36,3883,188.02,360,181.77,770,196.75,726,157.39,590,164.63,4122,142.07,524,150.58,1266,175.92,230,139.57,104,-0.00339750849377141,-0.040497568275346,11309.122827514,-0.0544129640944131,-0.0028573129352939,-0.0654855831301104,14371.7810779387,-0.0573916612777956,-0.00310200548261441,0.319767441860465,472.423332402809,0.300805758622573,0.000271282079105983,0.369664902998236,3877.65221139179,0.286885779477949,-0.00175205734005834,-0.333333333333333,404.545314298505,-0.256936905966166,0.0107879664127231,-0.140625,857.625843745471,-0.0128721538154187,-0.00651383558876995,-0.292397660818713,758.590054489027,-0.176453066751986,6.35404752826751e-05,-0.0964777947932619,575.634989557671,-0.105798186119469,-0.0027259510540345,-0.176752546434991,4252.43273731958,-0.145202363093443,-0.00636452650720376,-0.207261724659607,570.280867730353,-0.195501324211548,-0.0103838065194531,-0.170380078636959,1697.19634705022,-0.202249587546563,-0.0147297675721088,-0.305135951661631,327.285452029922,-0.30020078950587,-0.0158651812156254,-0.154471544715447,133.578041428394,-0.0734296901769402
"468",2014-12-15,1656631,0.00357478206611628,65.7,6.7,166.8,8373,167.17,10472,138.17,247,183.71,1966,185.99,360,182.17,657,196.66,482,157.61,493,165.2,4066,142.17,662,149.18,1241,174.2,220,136.94,78,-0.0023923444976075,-0.183838580758358,11792.0871575593,0.042705728588456,-0.00202972956838399,-0.196254509171847,14732.9141219147,0.0251279254824073,-0.000144728272668093,-0.455947136563877,342.853305039725,-0.274266782514896,-0.00352571056628337,-0.493690445531805,2733.56050630759,-0.295047529462049,-0.0107967237527923,0,455.858461624406,0.12684153174504,0.00220058315453575,-0.146753246753247,922.647997813171,0.0758164583563992,-0.000457433290978471,-0.336088154269972,637.54071890005,-0.159571477206506,0.00139780163924019,-0.164406779661017,656.56410225384,0.140591024111227,0.00346230942112613,-0.0135856380397865,4955.86659499703,0.165419161484689,0.000703878369817668,0.263358778625954,919.947711641947,0.613148474195223,-0.00929738345065745,-0.0197472353870458,1839.91695776672,0.0840919855646343,-0.00977717144156431,-0.0434782608695652,348.715144563941,0.0654770702489402,-0.0188435910295909,-0.25,133.495753697316,-0.000616027381436846
"469",2015-01-15,1652556,-0.00245981150902042,65.7,6.6,167.11,6607,167.43,8226,139.41,201,185.94,1784,184.68,313,182.74,483,194.74,396,157.15,437,166.18,3201,140.58,396,146.81,849,173.71,102,137.6,64,0.00185851318944841,-0.21091603965126,10298.6386651285,-0.126648359402049,0.00155530298498552,-0.214476699770817,13280.2199769763,-0.0986019556563826,0.00897445176232181,-0.186234817813765,290.965535216218,-0.151341022707932,0.0121386968591801,-0.0925737538148524,2345.80961107971,-0.141848294315477,-0.00704338942953919,-0.130555555555556,409.0468794978,-0.102688852061225,0.00312894549047615,-0.264840182648402,766.797229369733,-0.168916822897606,-0.00976304281501061,-0.178423236514523,779.084496856641,0.222015274884399,-0.00291859653575288,-0.113590263691684,661.289363542166,0.0071969534613685,0.00593220338983058,-0.212739793408755,4728.8827723876,-0.0458010356530919,-0.0111837940493773,-0.401812688821752,795.839742356946,-0.134907634112693,-0.0158868481029629,-0.315874294923449,1898.23138794739,0.0316940555031671,-0.00281285878300797,-0.536363636363636,306.556317476598,-0.120897608677311,0.00481962903461364,-0.17948717948718,125.34356738359,-0.0610670084099466
"470",2015-02-15,1650407,-0.00130040978944135,65.8,6.8,167.32,6052,167.52,7414,140.04,193,188.66,2105,184.1,228,181.24,453,192.88,234,157.6,357,165.99,2500,137.65,379,146.42,790,173.46,125,136.72,50,0.00125665729160418,-0.0840018162554866,10099.2116807423,-0.0193644025070504,0.000537538075613631,-0.0987114028689521,12739.6840558492,-0.0407023318939167,0.00451904454486773,-0.0398009950248757,278.784385520759,-0.0418645792066304,0.0146283747445413,0.179932735426009,2961.61738645259,0.262513962115382,-0.00314056746805291,-0.271565495207668,361.502833480245,-0.116231288882893,-0.00820838349567687,-0.062111801242236,747.003716925602,-0.0258132289554575,-0.00955119646708436,-0.409090909090909,515.039291083785,-0.338917289251929,0.00286350620426346,-0.183066361556064,618.072442724403,-0.065352511624069,-0.00114333854856175,-0.218994064354889,4411.06257547256,-0.067208305262042,-0.0208422250675773,-0.0429292929292929,832.136836755488,0.0456085471316681,-0.00265649478918339,-0.0694935217903416,1510.12916545338,-0.204454643916556,-0.00143918024293366,0.225490196078431,314.796906048813,0.0268811572374295,-0.00639534883720927,-0.21875,73.0269248993485,-0.417385938315735
"471",2015-03-15,1647769,-0.00159839360836445,65.9,6.8,167.83,7933,168.01,9639,139.7,250,189.14,2638,184.45,242,181.93,572,193.33,288,157.07,406,166.42,3186,137.2,441,147.49,1335,176.09,190,138.36,91,0.00304805163758082,0.310806345009914,9855.1880606818,-0.0241626403896226,0.00292502387774585,0.300107903965471,12365.4079743399,-0.0293787569509987,-0.00242787774921449,0.295336787564767,291.817013307355,0.0467480549968784,0.00254425951447046,0.253206650831354,2777.19137148805,-0.0622720597900858,0.00190114068441072,0.0614035087719298,268.829623588293,-0.256355417742575,0.00380710659898487,0.262693156732892,709.951323268653,-0.0496013511277342,0.0023330568228952,0.230769230769231,462.009717600949,-0.102962190265616,-0.00336294416243654,0.137254901960784,565.418466556339,-0.0851906225360423,0.0025905175010541,0.2744,4350.70459853845,-0.0136833191326133,-0.00326916091536522,0.163588390501319,683.529897789011,-0.178584737993209,0.00730774484360075,0.689873417721519,1785.01965921067,0.182031113659578,0.0151619970021908,0.52,324.185938823137,0.0298256831433665,0.0119953188999415,0.82,95.1245382866029,0.302595425149164
"472",2015-04-15,1646723,-0.000634797717398494,65.8,6.8,168.09,9262,168.42,11137,139.47,290,189.2,2507,184.85,271,183.11,529,197,345,156.99,492,166.44,3812,136.3,600,148.92,1974,179.12,219,139.39,98,0.00154918667699455,0.167528047396949,9650.14713009647,-0.0208053797982165,0.00244033093268259,0.155410312273057,11960.2219548031,-0.0327677032878807,-0.00164638511095194,0.16,292.607885625912,0.00271016521481493,0.000317225335730198,-0.0496588324488249,2370.29071399893,-0.146515166965645,0.00216860937923569,0.119834710743802,287.26656425482,0.0685822507967488,0.00648601110317149,-0.0751748251748252,581.164950218368,-0.18140169449554,0.0189830859152744,0.197916666666667,455.736701831587,-0.0135776706211616,-0.00050932705163298,0.211822660098522,562.577841055072,-0.00502393478332497,0.000120177863237592,0.196484620213434,4802.72293598043,0.103895432844104,-0.00655976676384828,0.360544217687075,816.789113530525,0.194957405919716,0.0096955725811918,0.478651685393259,1901.11319916619,0.0650376814375559,0.017207110000568,0.152631578947368,266.569942371678,-0.177725155694962,0.00744434807747885,0.0769230769230769,82.2849670804339,-0.13497643654768
"473",2015-05-15,NA,NA,65.9,6.8,169.75,12536,169.97,15294,140.19,433,191.58,3560,178.84,326,184.28,642,197.39,598,157.97,623,169.1,4809,138.3,823,151.34,2900,180.71,462,142.62,118,0.00987566184781952,0.353487367739149,9353.96815452382,-0.0306916538763372,0.00920318251989083,0.373260303492862,11698.7153152345,-0.0218646978757507,0.00516240051624006,0.493103448275862,376.109980006792,0.28537198921438,0.0125792811839325,0.420023932987635,3039.5725755902,0.282362774168793,-0.0325128482553422,0.202952029520295,272.101971520193,-0.0527892717830388,0.00638960187865201,0.213610586011342,563.713421881076,-0.0300285286143541,0.00197969543147192,0.733333333333333,623.581449067336,0.368293241604609,0.00624243582393769,0.266260162601626,573.313568480827,0.0190830968486431,0.0159817351598173,0.261542497376705,4659.55634969279,-0.0298094618815258,0.0146735143066765,0.371666666666667,768.561446778741,-0.0590454328453554,0.0162503357507389,0.469098277608916,1538.04698697366,-0.190975588592917,0.00887673068334083,1.10958904109589,249.007935376202,-0.065881422486068,0.0231723940024393,0.204081632653061,81.7831204750599,-0.00609888565530403
"474",2015-06-15,NA,NA,65.8,6.8,172.22,18179,172.27,21761,143.87,554,193.9,4969,183.23,454,184.27,886,196.8,249,161.85,969,171.86,6989,140.58,1309,152.61,4310,179.74,924,142.05,148,0.0145508100147276,0.450143586470964,10435.025827325,0.115572092500482,0.013531799729364,0.422845560350464,12653.1811405135,0.0815872341158779,0.0262500891647051,0.279445727482679,420.907280132073,0.119106916877004,0.012109823572398,0.395786516853933,3822.72802485764,0.257653150168778,0.0245470811898902,0.392638036809816,366.958465261107,0.348606418435579,-5.42652485348016e-05,0.38006230529595,706.720696751643,0.25368790119164,-0.00298900653528533,-0.583612040133779,198.525882041459,-0.681636003863832,0.0245616256251187,0.5553772070626,671.421697132217,0.171124728325127,0.0163217031342402,0.453316697858183,4785.26061192229,0.026977731954628,0.0164859002169198,0.590522478736331,786.266816771082,0.0230370259483466,0.00839170080613205,0.486206896551724,1576.08196346933,0.0247293982679335,-0.00536771623042442,1,280.024411130309,0.12456019004875,-0.0039966344131257,0.254237288135593,104.032828802645,0.27205746367149
